DataSize,Time,Algorithm
4500,0.7196812629699707,FlowDBSCAN
4500,1.8155057430267334,ScaleFC
4600,27.536243200302124,AFC
4600,22.79735231399536,FlowLF
4600,0.6952934265136719,FlowDBSCAN
4600,1.9832735061645508,ScaleFC
4700,29.590975522994995,AFC
4700,22.811312437057495,FlowLF
4700,0.7806124687194824,FlowDBSCAN
4700,2.3969976902008057,ScaleFC
4800,30.530974864959717,AFC
4800,26.180335521697998,FlowLF
4800,0.9540433883666992,FlowDBSCAN
4800,2.2529520988464355,ScaleFC
4900,32.96363711357117,AFC
4900,25.69828200340271,FlowLF
4900,0.9849512577056885,FlowDBSCAN
4900,2.3392810821533203,ScaleFC
5000,33.83367323875427,AFC
5000,27.103482484817505,FlowLF
5000,0.9922275543212891,FlowDBSCAN
5000,2.420840263366699,ScaleFC
