DataSize,Time,Algorithm
4700,28.41494584083557,AFC
4700,21.79792833328247,FlowLF
4700,0.7905855178833008,FlowDBSCAN
4700,2.028055429458618,ScaleFC
4800,31.251001834869385,AFC
4800,24.880446195602417,FlowLF
4800,1.0377476215362549,FlowDBSCAN
4800,2.2070891857147217,ScaleFC
4900,31.47609806060791,AFC
4900,25.94520664215088,FlowLF
4900,1.1532647609710693,FlowDBSCAN
4900,2.2183313369750977,ScaleFC
5000,34.739946126937866,AFC
5000,25.770246982574463,FlowLF
5000,0.9468584060668945,FlowDBSCAN
5000,2.4132187366485596,ScaleFC
